Station_Name,Station_Id_C,Lat,Lon,Alti,Year,Mon,Day,Hour,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
仙居,58652,28.8667,120.7167,83,2020,9,1,13,27.9,24.1,80,0,186,1.4,26.8
钟山,59064,24.5,111.3,168,2020,9,1,13,25.7,22.6,83,0,187,2,28.3
荔浦,59055,24.5,110.4,165.7,2020,9,1,13,28.9,22.4,68,0,145,0.8,28.9
秀山,57635,28.3667,109.0167,548.7,2020,9,1,13,26.3,21.7,76,0,136,2.8,27.7
隆昌,57507,29.3311,105.2997,385.7,2020,9,1,13,26.1,21.3,75,0,360,3.3,26.4
武穴,58501,29.9167,115.6333,23.5,2020,9,1,13,26.5,24.7,90,0,76,3.6,28.9
普宁,59314,23.3983,116.1964,69,2020,9,1,13,28.3,26.4,90,0,24,2.1,28.1
古丈,57646,28.6244,109.9661,302.1,2020,9,1,13,26,22.9,83,0,177,0.8,26.2
化州,59655,21.6472,110.6144,31.9,2020,9,1,13,26.6,25.3,93,0,254,0.3,27.5
南安,59131,24.9667,118.3667,172.8,2020,9,1,13,29.7,23.6,70,0,138,3.9,28.6
黄平,57822,26.9,107.9,825,2020,9,1,13,25.7,19.1,67,0,999017,0,26.9
休宁,58534,29.7894,118.1803,170.2,2020,9,1,13,24.3,23.6,96,0,315,1.6,25.4
周宁,58747,27.15,119.35,899.3,2020,9,1,13,25.7,20,71,0,309,2.1,22.3
合江,57603,28.8167,105.8333,283.4,2020,9,1,13,28.7,17.6,51,0,338,3.8,29.8
玉溪,56875,24.3333,102.55,1716.9,2020,9,1,13,19.1,15.2,78,0,999017,0,18.4
冷水江,57760,27.7,111.4333,249.2,2020,9,1,13,27.1,21.8,73,0,90,1.4,27
石屏,56970,23.7167,102.4667,1478.5,2020,9,1,13,21.5,17.5,78,0,302,1.8,23.7
曲靖,56783,25.5,103.8,1906.2001,2020,9,1,13,21.3,15.6,70,0,200,2.4,18.9
万年,58615,28.6833,117.0667,56,2020,9,1,13,28.3,24.3,79,0,354,2.2,27.8
宁化,58818,26.2333,116.6333,358.9,2020,9,1,13,25.6,25.3,98,0,283,3,25.7
凤冈,57723,27.9833,107.7167,710.2,2020,9,1,13,25.3,20.8,76,0,999017,0,29
昌江,59847,19.2667,109.05,98.1,2020,9,1,13,28.8,25.6,83,0,158,2.1,31.2
潮州,59312,23.6686,116.6989,60.7,2020,9,1,13,26.9,25.6,93,0,10,3.2,27
泸定,56371,29.8878,102.2131,1403.2001,2020,9,1,13,23.9,15.9,61,0,309,2,22.3
平乐,59053,24.65,110.6333,157.6,2020,9,1,13,27.7,22.6,74,0,156,0.4,28.5
横县,59441,22.8,109.25,88.7,2020,9,1,13,29.8,24.7,74,0,326,2.1,29
临高,59842,19.9,109.6833,31.7,2020,9,1,13,28.7,26.7,89,0,80,2,30.3
通道,57845,26.1667,109.7833,397.5,2020,9,1,13,24.5,20.2,77,0,226,0.7,25.2
岑溪,59454,22.95,111,202,2020,9,1,13,28.2,23.8,77,0,343,1.9,29
九江,58502,29.6667,116.0167,74.8,2020,9,1,13,27.9,23.3,76,0,264,1.9,29.2
石浦,58569,29.2,121.95,128.4,2020,9,1,13,27.5,23.5,79,0,343,15.5,27.7
大埔,59116,24.3439,116.6997,80.1,2020,9,1,13,27.5,27.3,99,0,91,1.1,28.5
靖安,58600,28.85,115.3667,78.9,2020,9,1,13,27.4,24.5,84,0,70,0.6,27.2
邵东,57769,27.2375,111.7361,252.6,2020,9,1,13,27.9,21.2,67,0,83,2.7,28.3
沿河,57636,28.5644,108.5042,503.2,2020,9,1,13,27.2,21.9,73,0,191,0.7,28
丰顺,59310,23.77,116.1744,45.3,2020,9,1,13,27.8,25.4,87,0,315,1.3,28.4
建水,56973,23.6167,102.8333,1309.3,2020,9,1,13,23.1,17.1,69,0,180,2.2,22.5
桑植,57554,29.4014,110.1622,322.2,2020,9,1,13,26.4,22.5,79,0,244,1.4,27.8
上思,59429,22.1833,108.0167,216,2020,9,1,13,27.9,24.3,81,0,999017,0,29.5
思南,57731,27.9311,108.245,574.9,2020,9,1,13,29.2,18.9,54,0,170,1.8,29.5
东兴,57503,29.6167,105.1167,349.7,2020,9,1,13,25.8,21.9,79,0,337,1.5,26.8
建阳,58734,27.3333,118.1167,196.9,2020,9,1,13,28.8,22.3,68,0,335,1.2,28.5
宣恩,57541,29.9986,109.4753,571.8,2020,9,1,13,25.9,21.3,76,0,283,0.4,26.8
三明,58828,26.2667,117.6167,208.2,2020,9,1,13,27.7,23.3,77,0,231,2.8,26.7
峨眉,56384,29.595,103.5906,423.5,2020,9,1,13,25.6,22.1,81,0,301,0.8,26.1
汉源,56376,29.3436,102.6367,1098,2020,9,1,13,25.1,16.5,59,0,360,7.1,24.3
双牌,57962,26.0322,111.6567,205,2020,9,1,13,27.2,19.8,64,0,169,3.7,25.7
佛冈,59087,23.8814,113.5228,97.2,2020,9,1,13,27,26.9,100,0,258,1.4,27.3
余江,58616,28.2,116.8167,47.1,2020,9,1,13,27.3,24.6,85,0,251,1.5,28.5
南丰,58718,27.2167,116.5333,111.5,2020,9,1,13,26.6,24.8,90,0,158,1.8,26
光泽,58724,27.5333,117.3167,268.2,2020,9,1,13,25.4,24,92,0,203,1.8,25.5
安仁,57881,26.7139,113.2586,101.8,2020,9,1,13,30.4,20.6,56,0,326,2.6,30.2
融安,57947,25.2333,109.4,161.5,2020,9,1,13,27,22.2,75,0,102,1.4,25.8
武隆,57525,29.3167,107.75,406.9,2020,9,1,13,27,22.2,75,0,999017,0,27.5
关岭,57903,25.9403,105.5961,1142,2020,9,1,13,23.7,18.1,71,0,324,1.2,25.5
花溪,57914,26.4097,106.6711,1149,2020,9,1,13,25.7,16.3,56,0,113,1.5,22
叙永,57608,28.1653,105.4317,377.5,2020,9,1,13,28.1,21.4,67,0,304,2.4,29.9
万盛,57509,28.9894,106.9186,599.8,2020,9,1,13,28.8,20.3,60,0,357,2.4,30.4
新邵,57768,27.3411,111.4464,294.1,2020,9,1,13,27.6,22.3,73,0,33,1.7,27.5
汕尾,59501,22.8,115.3667,16.7,2020,9,1,13,30.2,27.5,86,0,196,4.1,30.7
沅江,57671,28.85,112.3667,37,2020,9,1,13,28.8,24.1,76,0,359,2.4,28.1
沾益,56786,25.6,103.8167,1891.5,2020,9,1,13,21.4,15.7,70,0,117,1.5,19.3
威宁,56691,26.8628,104.2803,2238.6,2020,9,1,13,19.1,14.8,76,0,116,2,18.5
从江,57936,25.7564,108.9094,258.1,2020,9,1,13,25.5,20.5,74,0,241,0.9,25.1
上川,59673,21.7358,112.7731,21.9,2020,9,1,13,29.3,27.4,90,0,224,1,29.4
凤凰,57740,27.9528,109.5953,349.6,2020,9,1,13,26.6,22.7,79,0,100,1.7,30.1
宜春,57793,27.7833,114.3667,131.3,2020,9,1,13,30,21.1,59,0,250,2.1,29.7
信丰,57995,25.35,114.8667,204.4,2020,9,1,13,27.2,26.5,96,0,239,1.7,27.1
新昌,58555,29.5167,120.8833,115.1,2020,9,1,13,26.9,24.2,85,0,285,4.2,25.8
万山,57742,27.5211,109.2061,884.3,2020,9,1,13,24.9,18.4,67,0,62,1.9,23.4
云和,58742,28.1,119.5667,163,2020,9,1,13,28.5,22.3,69,0,104,1,29.2
马龙,56782,25.4333,103.5667,2067.1,2020,9,1,13,18.7,14.4,76,0,70,0.9,16.5
金华,58549,29.1167,119.65,62.6,2020,9,1,13,30.1,23,66,0,101,4.1,30.4
麻阳,57743,27.8706,109.7961,176.6,2020,9,1,13,28.8,22.3,68,0,7,1.5,29
慈利,57564,29.4317,111.0878,174.1,2020,9,1,13,27.2,20.8,68,0,337,1.3,28.9
醴陵,57781,27.6406,113.5064,74.4,2020,9,1,13,29.7,20.6,58,0,303,3.1,28.1
三亚,59948,18.2244,109.5897,419.4,2020,9,1,13,25,23.8,93,0,52,2.9,26
九仙山,58931,25.7167,118.1,1653.5,2020,9,1,13,19.3,18.5,95,0,318,7,18.8
汨罗,57680,28.8564,113.1069,82.5,2020,9,1,13,26.6,20.9,71,0,11,2.4,26.5
江川,56876,24.2864,102.7628,1731.1,2020,9,1,13,20.7,15.5,72,0,176,1.4,19.4
武平,58917,25.0833,116.1,307,2020,9,1,13,28.6,24,76,0,8,3,26.8
北海,59644,21.45,109.1333,12.8,2020,9,1,13,30.2,26.1,79,0,128,3.4,28.7
南昌县,58607,28.5667,115.9667,31.9,2020,9,1,13,29.2,24.1,74,0,172,0.7,31.3
珙县,56499,28.3833,104.7833,368.2,2020,9,1,13,26.7,22.8,79,0,354,0.8,28.5
清镇,57813,26.58,106.4692,1300.1,2020,9,1,13,25.3,15,53,0,114,3.4,24.6
隆林,59001,24.7833,105.3333,672.2,2020,9,1,13,26.1,21.1,74,0,256,2.3,26.4
南城,58715,27.5833,116.65,80.8,2020,9,1,13,27.9,24.7,83,0,360,1.7,27.5
合川,57512,29.9667,106.2667,364.5,2020,9,1,13,26.2,20.5,71,0,352,5.8,26.4
古蔺,57605,28.0333,105.8167,537.7,2020,9,1,13,28.2,20.7,64,0,249,3.7,28.2
师宗,56883,24.8158,103.9839,1900.9,2020,9,1,13,16.9,16.7,99,0,999017,0.1,17.1
龙南,59092,24.8667,114.8,250.2,2020,9,1,13,27.2,23.4,80,0,48,1.4,26.6
新化,57761,27.75,111.3,211.9,2020,9,1,13,28.8,22.3,68,0,357,2.1,28.7
连山,59074,24.5728,112.0728,300.6,2020,9,1,13,26.3,22.7,81,0,999017,0,27.5
长沙,57687,28.1086,112.7864,119,2020,9,1,13,28.5,18.9,56,0,350,5.7,26.5
海口,59758,20,110.25,63.5,2020,9,1,13,29.4,24.5,75,0,167,0.8,30.3
建瓯,58737,27.05,118.3167,154.9,2020,9,1,13,29,23.2,71,0,278,2.3,28.5
永兴,57887,26.1269,113.1144,167.6,2020,9,1,13,28.6,20.9,63,0,8,1.9,29.2
修水,57598,29.0333,114.5833,146.8,2020,9,1,13,28.3,21.1,65,0,1,0.5,27.8
高州,59653,21.9425,110.8592,77,2020,9,1,13,27.2,25.7,92,0,154,0.7,26.8
三穗,57832,26.9667,108.6667,626.9,2020,9,1,13,26.8,18.7,61,0,129,1.6,26.3
陆良,56788,24.9789,103.6172,1857.6,2020,9,1,13,20.1,15.9,77,0,200,1.7,19.7
黄花,57679,28.2117,113.1972,101.4,2020,9,1,13,27.4,21,68,0,326,3.1,27.3
永新,57891,26.9333,114.25,153,2020,9,1,13,28,20.8,65,0,160,1.7,27.7
洪江,57754,27.2117,109.8353,252,2020,9,1,13,27.5,21.5,70,0,163,0.8,27.6
上犹,57991,25.8167,114.5667,140.2,2020,9,1,13,29,24.8,78,0,301,1.1,27.7
宜黄,58714,27.55,116.2333,120.4,2020,9,1,13,25.3,24.6,96,0,113,0.4,26
兴安,57955,25.6167,110.6667,224,2020,9,1,13,28.8,20.5,61,0,224,1.3,27.7
广州,59287,23.21,113.4822,70.7,2020,9,1,13,27.6,24.2,82,0,333,2,30
凌云,59015,24.3833,106.5333,544.6,2020,9,1,13,23.9,20.6,82,0,999017,0,24.8
万宁,59951,18.8,110.3333,39.9,2020,9,1,13,27.4,25.4,89,0,256,0.6,27.9
彝良,56594,27.6333,104.0667,1035,2020,9,1,13,25.5,19.6,70,0,79,4,26.2
缙云,58654,28.6667,120.0833,184.7,2020,9,1,13,25.7,23.6,88,3.2,25,1.8,26.8
永善,56489,28.2383,103.6231,975.6,2020,9,1,13,25,18.9,69,0,42,3.3,27.6
柳城,59041,24.65,109.25,218.6,2020,9,1,13,30.1,19.5,53,0,26,0.8,29
宁远,57966,25.5944,111.9622,244.2,2020,9,1,13,28.8,21.1,63,0,59,1.8,28.2
易门,56870,24.6581,102.1811,1600.9,2020,9,1,13,19.9,16,78,0,40,1.3,19.3
禄丰,56777,25.1144,102.0997,1671.4,2020,9,1,13,19.2,14.5,74,0,89,1.7,18.7
武义,58642,28.8833,119.8,105.1,2020,9,1,13,29.3,23.3,70,0,121,3.6,30.2
长乐,58941,25.9667,119.5,25.9,2020,9,1,13,30.1,23.5,68,0,31,4.3,30.3
北流,59451,22.6667,110.3833,155.1,2020,9,1,13,29,23.7,73,0,84,0.8,30.2
南澳,59324,23.4275,117.0292,8,2020,9,1,13,28.4,26.5,90,0,130,2.6,31
鄱阳,58519,29,116.6667,40.1,2020,9,1,13,29,26.2,85,0,351,3.1,28.9
广昌,58813,26.8333,116.3,166.3,2020,9,1,13,25.2,24.7,97,0,173,1,25.5
常德,57662,29.1169,111.6764,150.6,2020,9,1,13,28.3,19,57,0,63,4.3,27.3
晴隆,57900,25.8333,105.2167,1552.7001,2020,9,1,13,21.7,16.9,74,0,209,2,19.5
临澧,57566,29.4692,111.6686,89.3,2020,9,1,13,27.5,20.3,65,0,348,0.7,28.6
白云,57911,26.6711,106.6536,1299,2020,9,1,13,24.3,16,60,0,98,3,22.8
会理,56671,26.65,102.25,1787.3,2020,9,1,13,20.4,15.2,72,0,354,3.9,19.4
攸县,57779,27.0556,113.3531,115.2,2020,9,1,13,28.6,22.4,69,0,349,2.2,29.2
兰溪,58548,29.2167,119.4833,50.2,2020,9,1,13,30.1,23,66,0,289,3.9,30.3
平江,57682,28.7119,113.5714,106.3,2020,9,1,13,26.7,20.8,70,0,999017,0,28.1
自贡,56396,29.35,104.7667,352.6,2020,9,1,13,26.4,21.2,73,0,11,3.1,24.8
吉水,58707,27.2167,115.1333,66.2,2020,9,1,13,29.6,25.1,77,0,102,5,30.1
福州,58847,26.0833,119.2833,84,2020,9,1,13,29.1,22.8,69,0,28,2.5,26.6
平坝,57814,26.4167,106.2667,1298.2001,2020,9,1,13,26.1,15.8,53,0,155,1.2,25.9
沐川,56490,28.9508,103.8983,424,2020,9,1,13,23.8,23.6,99,0.4,196,1,25.1
罗定,59462,22.71,111.6,60,2020,9,1,13,28.6,25.2,82,0,139,1.5,27.7
吉首,57649,28.2381,109.6819,254.6,2020,9,1,13,27.9,23.1,75,0,243,1.3,28.4
阳朔,59051,24.7667,110.5,136.7,2020,9,1,13,27.4,22.6,75,0,48,0.9,27.3
平阳,58751,27.6667,120.5667,254,2020,9,1,13,29.3,21,61,0,357,7.6,24.6
惠州,59298,23.0711,114.3744,108.5,2020,9,1,13,27.2,25,88,0,288,2.2,27.4
普安,56792,25.7833,104.9667,1649.4,2020,9,1,13,21.5,16.5,73,0,999017,0,22.1
峨山,56898,24.1836,102.4075,1600,2020,9,1,13,19.8,15.2,75,0,321,1.9,20.8
天峨,57927,24.9667,107.1833,287.3,2020,9,1,13,25.6,21.9,80,0,334,0.3,25
萍乡,57786,27.6333,113.85,117.5,2020,9,1,13,30.6,21.7,59,0,301,3.2,30.8
务川,57634,28.5244,107.8869,660.3,2020,9,1,13,25.8,21.2,76,0,121,0.7,27.9
纳雍,57800,26.7667,105.3667,1457.1,2020,9,1,13,22,16.9,73,0,232,1.1,21.4
柴桑,58505,29.6167,115.9,63.1,2020,9,1,13,28.2,23.3,75,0,82,1.3,29.5
灵川,57956,25.4281,110.3397,191,2020,9,1,13,28.7,22,67,0,42,2.1,28.3
来凤,57545,29.5278,109.4208,502.8,2020,9,1,13,26.9,22.1,75,0,290,1.2,27.1
北碚,57511,29.85,106.45,240.8,2020,9,1,13,28,21.1,66,0,346,4,28.1
长顺,57818,26.0117,106.4431,1186.7001,2020,9,1,13,23.8,17.1,66,0,999017,0,24.5
道县,57965,25.5336,111.5961,192.2,2020,9,1,13,30.2,20.2,55,0,326,2.8,29.7
陆丰,59502,22.9653,115.6519,32,2020,9,1,13,26.2,26.1,100,0.1,2,3.5,25.7
铜鼓,57694,28.5333,114.3667,259.8,2020,9,1,13,26.6,22.2,77,0,233,1.2,28.5
雷山,57837,26.4,108.0667,839,2020,9,1,13,23.5,19.2,77,0,34,0.9,24.7
天柱,57840,26.9,109.2,401.4,2020,9,1,13,26.3,19.2,65,0,220,1.5,27.4
清流,58819,26.1892,116.7917,363.1,2020,9,1,13,24.1,23.6,97,0,248,1,24.5
叙州,56491,28.6922,104.5053,476.9,2020,9,1,13,26.1,20.7,72,0,346,4.5,24.7
遂昌,58644,28.6,119.2833,237.8,2020,9,1,13,28.4,21.4,66,0,309,3.2,30.6
赫山,57674,28.5667,112.3833,46.3,2020,9,1,13,29.2,20.6,60,0,14,1.4,29.3
遂溪,59650,21.4036,110.2444,29.7,2020,9,1,13,25.5,25.1,98,0,134,1,27.7
乐平,58620,29.0167,117.1,51.2,2020,9,1,13,26.9,24.4,86,0,338,3.7,26.3
安宁,56863,24.9236,102.4972,1893.4,2020,9,1,13,20.1,12.6,62,0,307,0.7,19.3
涟源,57762,27.7053,111.6786,249.2,2020,9,1,13,27.7,22.6,74,0,87,2.2,28.5
德庆,59269,23.165,111.7775,47.2,2020,9,1,13,28.9,27.8,94,0,999017,0.1,29.2
桃源,57661,28.9133,111.4797,48.7,2020,9,1,13,27.4,23,77,0,70,1,30
石首,57571,29.6592,112.4125,37.4,2020,9,1,13,26.4,20.9,72,0,23,1.3,23.7
星子,58514,29.45,116.0333,37.1,2020,9,1,13,28.9,23.6,73,0,51,1,29
都昌,58517,29.25,116.1833,77.5,2020,9,1,13,28.4,24.2,78,0,15,3.8,29
赤水,57609,28.5631,105.7122,354.6,2020,9,1,13,28.2,21.2,66,0,261,2.4,30.8
崇左,59425,22.3833,107.3833,195.8,2020,9,1,13,31.1,22.1,59,0,143,1.5,32.4
会同,57842,26.8767,109.72,281.4,2020,9,1,13,28.3,21.1,65,0,93,1.5,28.1
云霄,59322,23.9833,117.3667,22.8,2020,9,1,13,27.5,23.9,81,0,309,4.3,26
岳阳,57584,29.3806,113.0878,53,2020,9,1,13,28.6,21.9,67,0,8,2.9,28.9
鹰潭,58627,28.3167,117.05,55.8,2020,9,1,13,28.1,24.7,82,0,267,1.9,28.6
澄迈,59843,19.7369,110.0164,31.4,2020,9,1,13,28.8,26,85,0,33,0.9,31.5
藤县,59256,23.3667,110.9,105.5,2020,9,1,13,30.9,23,63,0,269,0.9,29.8
资兴,57981,25.9744,113.2172,139.3,2020,9,1,13,28.6,22.1,68,0,336,0.8,28.6
泸溪,57657,28.2269,110.2058,186,2020,9,1,13,28.2,23.3,75,0,336,2,28.6
进贤,58614,28.4,116.2833,67.2,2020,9,1,13,28.6,26,86,0,66,2.6,28.2
靖西,59218,23.1,106.45,724.7,2020,9,1,13,23.8,19.7,78,0,193,1.4,25.4
奉化,58565,29.7,121.3833,41.5,2020,9,1,13,27.5,24.1,82,0,322,3.5,26.1
富川,59061,24.8167,111.2667,193.1,2020,9,1,13,28.1,21.9,69,0,295,1.1,27.6
于都,58905,25.9667,115.4167,133.2,2020,9,1,13,26.8,23.7,83,0,239,2.3,28.6
石柱,57438,29.9833,108.1333,632.3,2020,9,1,13,25.3,20.3,74,0,87,3.5,27.7
普定,57808,26.3056,105.7375,1281.8,2020,9,1,13,24.9,17.1,62,0,173,1.3,25
桐梓,57606,28.1333,106.8333,972,2020,9,1,13,26.9,19.3,63,0,66,3,27.4
花垣,57640,28.5772,109.4567,341,2020,9,1,13,28.5,22.3,69,0,134,1.8,26.6
景宁,58648,28,119.6333,246.8,2020,9,1,13,26.9,22.9,79,0,300,0.9,27.9
浦城,58731,27.9167,118.5333,276.9,2020,9,1,13,27.8,22.1,71,0,56,1.4,26.1
筠连,56498,28.1542,104.5042,549,2020,9,1,13,25.8,21.5,77,0,351,1.8,26.9
德江,57637,28.2458,108.1047,629.5,2020,9,1,13,28,19.5,60,0,11,4,28.2
翁源,59094,24.3483,114.1133,184.1,2020,9,1,13,25.4,24.3,94,0,319,2.2,26.1
铜仁,57741,27.7303,109.1764,353.2,2020,9,1,13,29.2,20.4,59,0,43,1.7,29.1
庆元,58745,27.6167,119.0833,400.8,2020,9,1,13,26.1,22,78,0,50,0.6,25.5
婺源,58529,29.2833,117.85,171,2020,9,1,13,23.8,23.8,100,0,316,2.2,25.6
太华山,56872,24.9622,102.6242,2358.3,2020,9,1,13,16.4,9.8,65,0,224,4.1,16.2
中山,59485,22.5,113.4,33.7,2020,9,1,13,25.4,24.1,93,2.9,228,1.7,27.6
富源,56790,25.6833,104.25,1925.8,2020,9,1,13,19.4,15.3,77,0,145,3.1,18.1
德保,59215,23.3333,106.6333,680,2020,9,1,13,25.9,20.2,71,0,228,0.9,26.6
台江,57834,26.6833,108.3,641.3,2020,9,1,13,25.6,19.3,68,0,173,0.9,27.9
罗城,59033,24.7833,108.8667,363,2020,9,1,13,26.1,21.5,76,0,999017,0,27.8
独山,57922,25.8325,107.5481,1013.8,2020,9,1,13,23.1,18.2,74,0,142,0.9,24.5
芷江,57745,27.4547,109.6811,272.2,2020,9,1,13,26.7,21.5,73,0,71,1.2,28.2
新干,58701,27.75,115.4,46.5,2020,9,1,13,29.1,23.8,73,0,135,1.3,28.8
武鸣,59237,23.1833,108.3,155.3,2020,9,1,13,30.4,23.3,66,0,121,2.7,30.4
乐昌,57988,25.1103,113.345,143.2,2020,9,1,13,29.4,22.3,66,0,305,5,27
贵港,59249,23.05,109.5667,57.1,2020,9,1,13,31.3,23.7,64,0,315,1.3,30.5
瓮安,57728,27.0422,107.4625,1128.6,2020,9,1,13,24.7,16.7,61,0,132,1.1,23.6
云浮,59471,22.9414,112.0525,101.4,2020,9,1,13,29.5,24.8,76,0,140,1.1,29.8
陆川,59457,22.3167,110.2667,121.6,2020,9,1,13,27.4,25.2,88,0,129,1.8,29.2
分宜,57792,27.8167,114.6833,93.7,2020,9,1,13,29,23,70,0,169,2.3,30.7
屏山,56494,28.8394,104.3319,386.5,2020,9,1,13,26.2,22.3,79,0,317,4.2,25.5
播州,57717,27.5333,106.8333,974.1,2020,9,1,13,27.5,17.1,53,0,37,2.5,26.4
新兴,59470,22.7019,112.2083,57.6,2020,9,1,13,26.9,26.3,97,0,214,1.4,27.3
南海,59288,23.145,113.0089,30.1,2020,9,1,13,28.7,25.1,81,0,183,2.3,27.7
江永,57969,25.2761,111.3094,269,2020,9,1,13,27.5,20.1,64,0,206,0.9,29.3
永康,58643,28.9,120.0333,102.9,2020,9,1,13,28.7,23.4,73,0,65,5.2,29.1
蒙自,56985,23.4444,103.3278,1313.6,2020,9,1,13,23,17.2,70,0,176,1.9,22.4
崇义,57990,25.7,114.3167,280,2020,9,1,13,25.7,24.1,91,0,354,1,27.7
潮阳,59318,23.2581,116.5886,6.7,2020,9,1,13,31,27.1,80,0,310,1.5,32.2
监利,57573,29.8753,112.9044,26.2,2020,9,1,13,26.3,25.1,93,0,269,1,26.3
洞头,58760,27.8342,121.1503,68.6,2020,9,1,13,31.3,23.7,64,0,293,5.4,29.9
雷州,59750,20.9619,110.0678,33.6,2020,9,1,13,25.7,23.5,88,0,291,1.3,26.2
新建,58693,28.7167,115.8333,40,2020,9,1,13,30.3,23,65,0,264,1,29.2
荥经,56373,29.7875,102.8444,797.5,2020,9,1,13,22.2,19.6,85,0,176,1.3,22.3
龙门,59290,23.7808,114.2483,85.5,2020,9,1,14,25,24.9,100,0,2,0.5,25.7
定安,59851,19.6672,110.3378,53.3,2020,9,1,14,27.5,25.3,88,0,148,1.4,27.8
浦北,59448,22.2667,109.55,69.6,2020,9,1,14,28.4,25.8,86,0,149,1.3,27.9
诏安,59320,23.75,117.1333,37.8,2020,9,1,14,27.1,23.6,81,0,250,4.1,26.1
共青城,58604,29.2167,115.8333,11.6,2020,9,1,14,27.2,25.2,89,0,310,1.4,27.1
泰顺,58746,27.55,119.7,538.9,2020,9,1,14,24,21.1,84,0,213,1.5,23
古田,58836,26.5833,118.7333,361.5,2020,9,1,14,27.5,21.1,68,0,99,0.5,26.7
连南,59071,24.7322,112.2778,174.3,2020,9,1,14,27.9,21.6,69,0,200,1.8,28.9
临海,58660,28.8667,121.1833,6.6,2020,9,1,14,28.8,22.3,68,0,360,3.6,26.3
璧山,57514,29.5833,106.2167,331.5,2020,9,1,14,27,20.8,69,0,349,3.3,27.7
田林,59017,24.2667,106.2667,278.2,2020,9,1,14,24.8,23.6,93,0,281,1.3,25.5
广南,59007,24.0536,105.0519,1249.6,2020,9,1,14,23.1,18.8,77,0,349,0.7,23.3
绥江,56483,28.5833,103.95,496.6,2020,9,1,14,25.4,22.7,85,0,157,1.1,25.6
双峰,57774,27.4486,112.1733,100,2020,9,1,14,29.4,21.4,62,0,58,2.9,27.8
耒阳,57876,26.4278,112.8294,135,2020,9,1,14,29.1,20.3,59,0,346,2.3,28.1
汇川,57712,27.7328,106.9494,983.5,2020,9,1,14,26.2,18.1,61,0,110,0.9,25.3
吴川,59656,21.4058,110.81,27.3,2020,9,1,14,26.9,26.1,96,0,1,1.4,28.2
诸暨,58550,29.7,120.25,39.1,2020,9,1,14,26.1,24.9,93,0,62,1,26.3
平果,59228,23.2833,107.5667,146.4,2020,9,1,14,29.1,22.6,68,0,76,1.6,29.4
巴南,57518,29.3333,106.5,506.1,2020,9,1,14,26.7,20.5,69,0,295,5,26.5
麻江,57828,26.5,107.5833,983.8,2020,9,1,14,24.6,17.3,64,0,213,0.7,23.8
临武,57978,25.2731,112.5464,292,2020,9,1,14,26.6,21.6,74,0,999017,0,27.4
通海,56878,24.1333,102.75,1801.8,2020,9,1,14,19.2,15.1,77,0,148,3.6,18.6
福安,58748,27.1,119.65,50.5,2020,9,1,14,29.7,21.4,61,0,999017,0,26.7
新余,57796,27.8333,114.8833,189.3,2020,9,1,14,28,24.2,80,0,254,1.1,29.1
凯里,57825,26.6,107.9833,720.3,2020,9,1,14,25.9,19.3,67,0,109,1.7,25.6
柳江,59047,24.2333,109.2833,133.7,2020,9,1,14,28.4,21.7,67,0,281,2.6,27.7
雅安,56287,29.9833,103,627.6,2020,9,1,14,23.4,20.7,85,0,179,1.6,24
琼山,59757,20,110.3667,9.9,2020,9,1,14,30.3,25.6,76,0,173,1.7,31.6
宁明,59427,22.1167,107.0333,168.4,2020,9,1,14,29.4,23.1,69,0,252,2,28.4
清远,59280,23.7106,113.085,79.2,2020,9,1,14,27.9,27.8,100,0,48,2.3,28.1
揭西,59306,23.4497,115.8492,80.9,2020,9,1,14,27.1,23.1,79,0,286,3.2,27.5
三都,57923,25.9814,107.8733,447.8,2020,9,1,14,25.2,21.9,82,0,112,0.8,26.9
洪雅,56380,29.8764,103.3581,571.2,2020,9,1,14,23.7,21.2,86,0,290,2.5,23.1
衡阳,57872,26.8892,112.5958,104.9,2020,9,1,14,30.1,20.4,56,0,13,3.2,30.5
洪湖,57581,29.8122,113.4422,24.7,2020,9,1,14,28.2,22.2,70,0,34,1,26.7
宁都,58806,26.4833,116.0167,209.1,2020,9,1,14,25.5,24.3,93,0,71,1.4,27.3
湘乡,57772,27.75,112.5061,86.9,2020,9,1,14,27.2,21.7,72,0,999017,0,26.5
夏坪,57883,26.75,114.2833,253,2020,9,1,14,26.5,21.3,73,0,93,1.1,25.7
会泽,56684,26.4022,103.2486,2188.3,2020,9,1,14,16.7,13.2,80,0,206,5.7,17.7
兴义,57907,25.0833,104.9,1299.6,2020,9,1,14,23.6,17.6,69,0,201,1.7,23.7
南丹,59022,24.9833,107.55,749.5,2020,9,1,14,23.5,17.7,70,0,300,1.4,21.8
金沙,57714,27.4667,106.2333,942,2020,9,1,14,25.2,18.6,67,0,280,2.1,24.4
鹤山,59473,22.7372,112.9811,47.3,2020,9,1,14,25.4,25,98,0.7,172,1.3,27.6
富顺,56399,29.1833,104.9833,306.2,2020,9,1,14,26.4,21.2,73,0,17,1.7,25.2
梧州,59265,23.4833,111.3,114.8,2020,9,1,14,29.5,25.5,79,0,70,1.9,29.4
鹤峰,57543,29.8839,110.0253,539.8,2020,9,1,14,24.6,21.7,84,0,215,1.1,26.3
来宾,59242,23.7667,109.15,96.7,2020,9,1,14,27.1,23.4,80,0,321,2.1,27.9
